volcano_number,volcano_name,eruption_number,eruption_category,start_year,start_month,start_day,end_year,end_month,end_day,latitude,longitude
344120,Concepcion,11066,Confirmed Eruption,1978.0,3.0,30.0,1978.0,5.0,16.0,11.538,-85.62200000000001
273030,Mayon,16805,Confirmed Eruption,1978.0,3.0,7.0,1978.0,9.0,16.0,13.257,123.685
241050,Okataina,14525,Confirmed Eruption,1978.0,2.0,23.0,1978.0,2.0,23.0,-38.12,176.5
267020,Karangetang,16529,Confirmed Eruption,1978.0,2.0,22.0,1978.0,12.0,18.0,2.781,125.40700000000001
242050,Monowai,14706,Confirmed Eruption,1978.0,2.0,16.0,1978.0,7.0,16.0,-25.886999999999997,-177.188
311360,Shishaldin,20087,Confirmed Eruption,1978.0,2.0,8.0,1978.0,2.0,9.0,54.756,-163.97
311340,Westdahl,20044,Confirmed Eruption,1978.0,2.0,4.0,1978.0,2.0,9.0,54.516000000000005,-164.65
284131,Minami-Hiyoshi,18427,Uncertain Eruption,1978.0,1.0,26.0,1978.0,3.0,24.0,23.5,141.935
263340,Raung,16145,Confirmed Eruption,1978.0,1.0,16.0,1979.0,12.0,16.0,-8.119,114.056
274020,Didicas,16878,Confirmed Eruption,1978.0,1.0,6.0,1978.0,1.0,9.0,19.077,122.20200000000001
345040,Poas,11177,Confirmed Eruption,1977.0,12.0,18.0,1978.0,6.0,15.0,10.2,-84.23299999999999
341040,Colima,10460,Confirmed Eruption,1977.0,12.0,16.0,1982.0,6.0,16.0,19.514,-103.62
333060,Macdonald,10315,Confirmed Eruption,1977.0,12.0,10.0,1977.0,12.0,15.0,-28.98,-140.25
283180,Azumayama,17937,Confirmed Eruption,1977.0,12.0,7.0,1977.0,12.0,7.0,37.735,140.244
266110,Mahawu,16470,Confirmed Eruption,1977.0,11.0,16.0,,,,1.3519999999999999,124.865
360160,Kick 'em Jenny,12465,Confirmed Eruption,1977.0,11.0,11.0,,,,12.3,-61.64
233020,"Fournaise, Piton de la",14368,Confirmed Eruption,1977.0,10.0,24.0,1977.0,11.0,17.0,-21.244,55.708
242050,Monowai,14705,Confirmed Eruption,1977.0,10.0,17.0,1977.0,10.0,27.0,-25.886999999999997,-177.188
284080,Sumisujima,18339,Uncertain Eruption,1977.0,10.0,16.0,1977.0,10.0,16.0,31.44,140.05100000000002
344020,San Cristobal,10883,Confirmed Eruption,1977.0,10.0,16.0,1977.0,10.0,16.0,12.702,-87.00399999999999
284133,Fukujin,18436,Uncertain Eruption,1977.0,10.0,14.0,1978.0,3.0,24.0,21.93,143.47
273070,Taal,16860,Confirmed Eruption,1977.0,10.0,3.0,1977.0,11.0,12.0,14.002,120.993
332010,Kilauea,10114,Confirmed Eruption,1977.0,9.0,13.0,1977.0,10.0,1.0,19.421,-155.287
342090,Fuego,10730,Confirmed Eruption,1977.0,9.0,11.0,1979.0,8.0,8.0,14.472999999999999,-90.88
257040,Ambrym,15279,Confirmed Eruption,1977.0,8.0,16.0,1977.0,9.0,30.0,-16.25,168.12
285030,Toya,18601,Confirmed Eruption,1977.0,8.0,7.0,1982.0,3.0,16.0,42.544,140.839
300260,Klyuchevskoy,19460,Confirmed Eruption,1977.0,8.0,2.0,1980.0,3.0,12.0,56.056000000000004,160.642
255060,Kavachi,15166,Confirmed Eruption,1977.0,7.0,17.0,1977.0,7.0,22.0,-8.991,157.97899999999998
241100,Ruapehu,14645,Confirmed Eruption,1977.0,7.0,16.0,1979.0,1.0,17.0,-39.28,175.57
241080,Tongariro,14605,Confirmed Eruption,1977.0,7.0,4.0,1977.0,7.0,4.0,-39.157,175.632
263340,Raung,16144,Confirmed Eruption,1977.0,6.0,9.0,1977.0,6.0,30.0,-8.119,114.056
345040,Poas,11176,Confirmed Eruption,1977.0,5.0,16.0,1977.0,7.0,16.0,10.2,-84.23299999999999
373080,Krafla,12949,Confirmed Eruption,1977.0,4.0,27.0,1977.0,9.0,8.0,65.715,-16.727999999999998
242050,Monowai,14704,Confirmed Eruption,1977.0,4.0,16.0,1977.0,4.0,16.0,-25.886999999999997,-177.188
257020,Gaua,15227,Confirmed Eruption,1977.0,4.0,13.0,1977.0,4.0,13.0,-14.27,167.5
282110,Asosan,17338,Confirmed Eruption,1977.0,4.0,11.0,1978.0,8.0,16.0,32.884,131.10399999999998
233010,Karthala,14203,Confirmed Eruption,1977.0,4.0,5.0,1977.0,4.0,10.0,-11.75,43.38
344120,Concepcion,11065,Confirmed Eruption,1977.0,4.0,4.0,1977.0,5.0,3.0,11.538,-85.62200000000001
312131,Ukinrek Maars,20206,Confirmed Eruption,1977.0,3.0,30.0,1977.0,4.0,9.0,57.832,-156.51
300250,Bezymianny,19351,Confirmed Eruption,1977.0,3.0,25.0,,,,55.972,160.595
233020,"Fournaise, Piton de la",14367,Confirmed Eruption,1977.0,3.0,24.0,1977.0,4.0,16.0,-21.244,55.708
353010,Fernandina,11669,Confirmed Eruption,1977.0,3.0,23.0,1977.0,3.0,27.0,-0.37,-91.55
351060,Purace,11339,Confirmed Eruption,1977.0,3.0,19.0,1977.0,3.0,28.0,2.32,-76.4
311180,Seguam,19780,Confirmed Eruption,1977.0,3.0,6.0,1977.0,3.0,8.0,52.315,-172.51
342090,Fuego,10729,Confirmed Eruption,1977.0,3.0,3.0,1977.0,4.0,19.0,14.472999999999999,-90.88
345060,Irazu,11231,Confirmed Eruption,1977.0,3.0,3.0,,,,9.979,-83.852
255060,Kavachi,15165,Confirmed Eruption,1977.0,2.0,22.0,,,,-8.991,157.97899999999998
257070,Kuwae,15348,Uncertain Eruption,1977.0,2.0,1.0,,,,-16.829,168.53599999999997
357120,Villarrica,12166,Confirmed Eruption,1977.0,1.0,26.0,1977.0,1.0,30.0,-39.42,-71.93
257040,Ambrym,15278,Confirmed Eruption,1977.0,1.0,20.0,1977.0,1.0,28.0,-16.25,168.12
360160,Kick 'em Jenny,12464,Confirmed Eruption,1977.0,1.0,14.0,1977.0,1.0,14.0,12.3,-61.64
223030,Nyiragongo,14101,Confirmed Eruption,1977.0,1.0,10.0,1977.0,1.0,10.0,-1.52,29.25
223020,Nyamuragira,14068,Confirmed Eruption,1976.0,12.0,23.0,1977.0,6.0,15.0,-1.4080000000000001,29.2
284131,Minami-Hiyoshi,18426,Uncertain Eruption,1976.0,12.0,20.0,1977.0,3.0,28.0,23.5,141.935
241040,Whakaari/White Island,14487,Confirmed Eruption,1976.0,12.0,18.0,1982.0,1.0,29.0,-37.52,177.18
343100,San Miguel,10862,Confirmed Eruption,1976.0,12.0,2.0,1977.0,3.0,1.0,13.434000000000001,-88.26899999999999
258010,Matthew Island,15362,Uncertain Eruption,1976.0,11.0,27.0,,,,-22.33,171.32
344040,Telica,10929,Confirmed Eruption,1976.0,11.0,3.0,1978.0,1.0,16.0,12.606,-86.84
233020,"Fournaise, Piton de la",14366,Confirmed Eruption,1976.0,11.0,2.0,1976.0,11.0,4.0,-21.244,55.708
311320,Akutan,20025,Confirmed Eruption,1976.0,10.0,15.0,1977.0,5.0,9.0,54.13399999999999,-165.986
290240,Sarychev Peak,18816,Confirmed Eruption,1976.0,9.0,23.0,1976.0,10.0,2.0,48.092,153.2
267020,Karangetang,16528,Confirmed Eruption,1976.0,9.0,15.0,1977.0,9.0,16.0,2.781,125.40700000000001
241100,Ruapehu,14644,Confirmed Eruption,1976.0,9.0,12.0,1976.0,11.0,22.0,-39.28,175.57
273070,Taal,16859,Confirmed Eruption,1976.0,9.0,3.0,1976.0,10.0,17.0,14.002,120.993
344020,San Cristobal,10882,Confirmed Eruption,1976.0,8.0,29.0,1976.0,8.0,29.0,12.702,-87.00399999999999
255060,Kavachi,15164,Confirmed Eruption,1976.0,8.0,24.0,1976.0,10.0,13.0,-8.991,157.97899999999998
241080,Tongariro,14604,Confirmed Eruption,1976.0,8.0,23.0,1976.0,8.0,28.0,-39.157,175.632
284080,Sumisujima,18338,Uncertain Eruption,1976.0,8.0,16.0,1976.0,8.0,16.0,31.44,140.05100000000002
284133,Fukujin,18435,Uncertain Eruption,1976.0,8.0,2.0,1977.0,4.0,21.0,21.93,143.47
284130,Fukutoku-Oka-no-Ba,17599,Uncertain Eruption,1976.0,8.0,2.0,1985.0,12.0,23.0,24.285,141.481
360060,Soufriere Guadeloupe,12368,Confirmed Eruption,1976.0,7.0,8.0,1977.0,3.0,1.0,16.044,-61.663999999999994
311161,Korovin,19758,Uncertain Eruption,1976.0,7.0,2.0,,,,52.381,-174.166
345040,Poas,11175,Confirmed Eruption,1976.0,6.0,21.0,1976.0,11.0,16.0,10.2,-84.23299999999999
263340,Raung,16143,Confirmed Eruption,1976.0,6.0,7.0,1976.0,11.0,21.0,-8.119,114.056
257050,Lopevi,15311,Confirmed Eruption,1976.0,5.0,1.0,1976.0,9.0,5.0,-16.507,168.34599999999998
282050,Kuchinoerabujima,16978,Confirmed Eruption,1976.0,4.0,2.0,1976.0,4.0,2.0,30.443,130.217
264010,Batur,16203,Uncertain Eruption,1976.0,3.0,26.0,1976.0,3.0,26.0,-8.242,115.375
300250,Bezymianny,19350,Confirmed Eruption,1976.0,3.0,25.0,,,,55.972,160.595
344020,San Cristobal,10881,Confirmed Eruption,1976.0,3.0,9.0,1976.0,3.0,16.0,12.702,-87.00399999999999
264250,Iliwerung,16347,Uncertain Eruption,1976.0,3.0,8.0,,,,-8.53,123.57
241100,Ruapehu,14643,Confirmed Eruption,1976.0,3.0,6.0,1976.0,3.0,6.0,-39.28,175.57
283120,Kusatsu-Shiranesan,17842,Confirmed Eruption,1976.0,3.0,2.0,1976.0,3.0,2.0,36.618,138.528
284131,Minami-Hiyoshi,18425,Uncertain Eruption,1976.0,2.0,16.0,,,,23.5,141.935
313010,Augustine,20272,Confirmed Eruption,1976.0,1.0,22.0,1977.0,5.0,14.0,59.363,-153.43
311360,Shishaldin,20086,Confirmed Eruption,1976.0,1.0,16.0,1976.0,9.0,28.0,54.756,-163.97
284120,Ioto,18413,Confirmed Eruption,1976.0,1.0,16.0,,,,24.750999999999998,141.289
257020,Gaua,15226,Confirmed Eruption,1976.0,1.0,15.0,,,,-14.27,167.5
352010,Reventador,11445,Confirmed Eruption,1976.0,1.0,4.0,1976.0,5.0,16.0,-0.077,-77.656
251050,Long Island,14964,Confirmed Eruption,1976.0,1.0,2.0,,,,-5.358,147.12
331021,Axial Seamount,20922,Confirmed Eruption,1976.0,1.0,1.0,1982.0,,,45.95,-130.0
373080,Krafla,12948,Confirmed Eruption,1975.0,12.0,20.0,1975.0,12.0,20.0,65.715,-16.727999999999998
341040,Colima,10469,Confirmed Eruption,1975.0,12.0,11.0,1976.0,6.0,20.0,19.514,-103.62
332010,Kilauea,10113,Confirmed Eruption,1975.0,11.0,29.0,1975.0,11.0,29.0,19.421,-155.287
284134,Kasuga 1,18443,Uncertain Eruption,1975.0,11.0,16.0,,,,21.765,143.71
266100,Lokon-Empung,16455,Confirmed Eruption,1975.0,11.0,16.0,1980.0,7.0,2.0,1.358,124.792
233020,"Fournaise, Piton de la",14365,Confirmed Eruption,1975.0,11.0,4.0,1976.0,4.0,6.0,-21.244,55.708
241100,Ruapehu,14642,Confirmed Eruption,1975.0,10.0,17.0,1975.0,10.0,17.0,-39.28,175.57
282110,Asosan,17337,Confirmed Eruption,1975.0,10.0,16.0,1976.0,1.0,13.0,32.884,131.10399999999998
284090,Izu-Torishima,18371,Confirmed Eruption,1975.0,10.0,2.0,,,,30.484,140.303
311240,Cleveland,19807,Uncertain Eruption,1975.0,9.0,16.0,,,,52.825,-169.94400000000002
311360,Shishaldin,20085,Confirmed Eruption,1975.0,9.0,13.0,1975.0,10.0,26.0,54.756,-163.97
312030,Pavlof,20141,Confirmed Eruption,1975.0,9.0,13.0,1977.0,3.0,16.0,55.417,-161.894
284131,Minami-Hiyoshi,18424,Confirmed Eruption,1975.0,8.0,25.0,,,,23.5,141.935
332000,Loihi,20729,Uncertain Eruption,1975.0,8.0,24.0,1975.0,11.0,16.0,18.92,-155.27
255060,Kavachi,15163,Confirmed Eruption,1975.0,8.0,16.0,,,,-8.991,157.97899999999998
284080,Sumisujima,18337,Uncertain Eruption,1975.0,8.0,13.0,1975.0,9.0,26.0,31.44,140.05100000000002
332020,Mauna Loa,10225,Confirmed Eruption,1975.0,7.0,5.0,1975.0,7.0,6.0,19.475,-155.608
284096,Nishinoshima,18359,Uncertain Eruption,1975.0,7.0,2.0,1977.0,7.0,2.0,27.247,140.874
284091,Sofugan,18357,Uncertain Eruption,1975.0,7.0,2.0,,,,29.794,140.342
390070,Southern Thule,13201,Confirmed Eruption,1975.0,7.0,2.0,,,,-59.442,-27.225
300240,Tolbachik,19323,Confirmed Eruption,1975.0,6.0,28.0,1976.0,12.0,10.0,55.832,160.326
342090,Fuego,10728,Confirmed Eruption,1975.0,5.0,28.0,1975.0,10.0,21.0,14.472999999999999,-90.88
344040,Telica,10928,Confirmed Eruption,1975.0,5.0,16.0,1976.0,3.0,16.0,12.606,-86.84
284210,Esmeralda Bank,18543,Uncertain Eruption,1975.0,4.0,26.0,1975.0,4.0,29.0,15.0,145.25
241100,Ruapehu,14641,Confirmed Eruption,1975.0,4.0,24.0,1975.0,4.0,27.0,-39.28,175.57
262000,Krakatau,15611,Confirmed Eruption,1975.0,3.0,27.0,1975.0,10.0,26.0,-6.102,105.42299999999999
263340,Raung,16142,Confirmed Eruption,1975.0,3.0,16.0,1975.0,5.0,16.0,-8.119,114.056
257050,Lopevi,15310,Confirmed Eruption,1975.0,3.0,6.0,1975.0,6.0,23.0,-16.507,168.34599999999998
211060,Etna,13803,Confirmed Eruption,1975.0,2.0,24.0,1975.0,8.0,29.0,37.748000000000005,14.999
241080,Tongariro,14603,Confirmed Eruption,1975.0,2.0,12.0,1975.0,2.0,23.0,-39.157,175.632
261140,Marapi,15468,Confirmed Eruption,1975.0,1.0,16.0,1979.0,9.0,11.0,-0.38,100.47399999999999
332010,Kilauea,10112,Confirmed Eruption,1974.0,12.0,31.0,1974.0,12.0,31.0,19.421,-155.287
251030,Karkar,14947,Confirmed Eruption,1974.0,12.0,30.0,1975.0,6.0,26.0,-4.649,145.964
284130,Fukutoku-Oka-no-Ba,17598,Confirmed Eruption,1974.0,12.0,24.0,1975.0,11.0,13.0,24.285,141.481
257060,Epi,15094,Uncertain Eruption,1974.0,11.0,16.0,1974.0,11.0,16.0,-16.68,168.37
255060,Kavachi,15162,Confirmed Eruption,1974.0,11.0,12.0,1974.0,12.0,12.0,-8.991,157.97899999999998
251070,Ritter Island,14974,Confirmed Eruption,1974.0,10.0,17.0,1974.0,10.0,17.0,-5.519,148.115
342090,Fuego,10727,Confirmed Eruption,1974.0,10.0,10.0,1974.0,12.0,4.0,14.472999999999999,-90.88
211060,Etna,13801,Confirmed Eruption,1974.0,9.0,29.0,1978.0,3.0,29.0,37.748000000000005,14.999
332010,Kilauea,10111,Confirmed Eruption,1974.0,9.0,19.0,1974.0,9.0,19.0,19.421,-155.287
345040,Poas,11174,Confirmed Eruption,1974.0,9.0,11.0,1975.0,2.0,16.0,10.2,-84.23299999999999
241040,Whakaari/White Island,14486,Confirmed Eruption,1974.0,9.0,8.0,,,,-37.52,177.18
360160,Kick 'em Jenny,12463,Confirmed Eruption,1974.0,9.0,5.0,1974.0,9.0,6.0,12.3,-61.64
312030,Pavlof,20140,Confirmed Eruption,1974.0,9.0,1.0,1975.0,1.0,13.0,55.417,-161.894
222120,"Lengai, Ol Doinyo",14022,Discredited Eruption,1974.0,8.0,16.0,1974.0,9.0,16.0,-2.764,35.914
283090,Niigata-Yakeyama,17546,Confirmed Eruption,1974.0,7.0,28.0,1974.0,7.0,28.0,36.921,138.036
222010,Central Island,13959,Uncertain Eruption,1974.0,7.0,22.0,1974.0,7.0,27.0,3.4960000000000004,36.04
332010,Kilauea,10110,Confirmed Eruption,1974.0,7.0,19.0,1974.0,7.0,22.0,19.421,-155.287
355100,Lascar,11862,Uncertain Eruption,1974.0,7.0,16.0,1974.0,9.0,16.0,-23.37,-67.73
312160,Trident,20236,Confirmed Eruption,1974.0,7.0,15.0,,,,58.236000000000004,-155.1
284080,Sumisujima,18336,Uncertain Eruption,1974.0,7.0,6.0,1974.0,7.0,6.0,31.44,140.05100000000002
290030,Chachadake [Tiatia],18741,Discredited Eruption,1974.0,7.0,2.0,1975.0,7.0,2.0,44.353,146.252
351080,Galeras,11371,Confirmed Eruption,1974.0,7.0,2.0,1983.0,7.0,2.0,1.22,-77.37
263340,Raung,16141,Confirmed Eruption,1974.0,6.0,15.0,1974.0,7.0,17.0,-8.119,114.056
282050,Kuchinoerabujima,16977,Confirmed Eruption,1974.0,6.0,3.0,1974.0,6.0,3.0,30.443,130.217
263180,Slamet,15257,Uncertain Eruption,1974.0,5.0,29.0,1974.0,5.0,29.0,-7.242000000000001,109.208
300260,Klyuchevskoy,19459,Confirmed Eruption,1974.0,4.0,8.0,1974.0,12.0,16.0,56.056000000000004,160.642
312030,Pavlof,20139,Confirmed Eruption,1974.0,3.0,12.0,1974.0,3.0,24.0,55.417,-161.894
264010,Batur,16202,Confirmed Eruption,1974.0,3.0,12.0,1974.0,4.0,16.0,-8.242,115.375
251020,Manam,14927,Confirmed Eruption,1974.0,3.0,4.0,1999.0,11.0,9.0,-4.08,145.037
345060,Irazu,11230,Discredited Eruption,1974.0,3.0,2.0,1974.0,3.0,7.0,9.979,-83.852
283220,Chokaisan,18034,Confirmed Eruption,1974.0,3.0,1.0,1974.0,4.0,30.0,39.099000000000004,140.049
284010,Izu-Oshima,18241,Confirmed Eruption,1974.0,2.0,28.0,1974.0,6.0,20.0,34.724000000000004,139.394
261230,Dempo,15572,Confirmed Eruption,1974.0,2.0,26.0,1974.0,10.0,20.0,-4.016,103.12100000000001
311120,Great Sitkin,19739,Confirmed Eruption,1974.0,2.0,19.0,1974.0,9.0,16.0,52.076,-176.13
243100,Fonualei,14784,Uncertain Eruption,1974.0,2.0,16.0,,,,-18.023,-174.317
251030,Karkar,14946,Confirmed Eruption,1974.0,2.0,14.0,1974.0,8.0,8.0,-4.649,145.964
311320,Akutan,20024,Confirmed Eruption,1974.0,2.0,11.0,,,,54.13399999999999,-165.986
257070,Kuwae,15347,Confirmed Eruption,1974.0,2.0,4.0,1974.0,9.0,16.0,-16.829,168.53599999999997
211060,Etna,13800,Confirmed Eruption,1974.0,1.0,30.0,1974.0,3.0,29.0,37.748000000000005,14.999
257050,Lopevi,15309,Confirmed Eruption,1974.0,1.0,16.0,1974.0,10.0,7.0,-16.507,168.34599999999998
284120,Ioto,18412,Uncertain Eruption,1974.0,1.0,16.0,1974.0,2.0,2.0,24.750999999999998,141.289
344120,Concepcion,11064,Confirmed Eruption,1973.0,12.0,24.0,1974.0,1.0,12.0,11.538,-85.62200000000001
284130,Fukutoku-Oka-no-Ba,17597,Confirmed Eruption,1973.0,12.0,18.0,1974.0,2.0,16.0,24.285,141.481
353010,Fernandina,11668,Confirmed Eruption,1973.0,12.0,9.0,1973.0,12.0,16.0,-0.37,-91.55
264250,Iliwerung,16346,Confirmed Eruption,1973.0,12.0,5.0,1974.0,8.0,22.0,-8.53,123.57
352010,Reventador,11444,Confirmed Eruption,1973.0,11.0,16.0,1974.0,7.0,16.0,-0.077,-77.656
312030,Pavlof,20138,Confirmed Eruption,1973.0,11.0,12.0,1973.0,11.0,13.0,55.417,-161.894
332010,Kilauea,10109,Confirmed Eruption,1973.0,11.0,10.0,1973.0,12.0,9.0,19.421,-155.287
282050,Kuchinoerabujima,16976,Confirmed Eruption,1973.0,11.0,5.0,1973.0,11.0,19.0,30.443,130.217
241100,Ruapehu,14640,Confirmed Eruption,1973.0,10.0,31.0,1974.0,10.0,25.0,-39.28,175.57
264150,Paluweh,16269,Confirmed Eruption,1973.0,10.0,27.0,1973.0,10.0,28.0,-8.32,121.708
353020,Wolf,11689,Uncertain Eruption,1973.0,10.0,25.0,1973.0,10.0,29.0,0.02,-91.35
300240,Tolbachik,19322,Uncertain Eruption,1973.0,10.0,16.0,1974.0,12.0,16.0,55.832,160.326
241130,Rumble III,14674,Confirmed Eruption,1973.0,10.0,15.0,1973.0,10.0,17.0,-35.745,178.47799999999998
257020,Gaua,15225,Confirmed Eruption,1973.0,10.0,9.0,1974.0,1.0,21.0,-14.27,167.5
252120,Ulawun,15052,Confirmed Eruption,1973.0,10.0,4.0,1973.0,10.0,19.0,-5.05,151.33
284133,Fukujin,18434,Confirmed Eruption,1973.0,9.0,27.0,1974.0,3.0,5.0,21.93,143.47
266100,Lokon-Empung,16454,Confirmed Eruption,1973.0,9.0,15.0,1974.0,12.0,16.0,1.358,124.792
311161,Korovin,19757,Confirmed Eruption,1973.0,8.0,25.0,,,,52.381,-174.166
263180,Slamet,13404,Confirmed Eruption,1973.0,8.0,16.0,,,,-7.242000000000001,109.208
290360,Chikurachki,18853,Confirmed Eruption,1973.0,8.0,10.0,1973.0,9.0,28.0,50.324,155.461
290120,Kolokol Group,18774,Confirmed Eruption,1973.0,7.0,25.0,1973.0,7.0,26.0,46.042,150.083
261140,Marapi,15467,Confirmed Eruption,1973.0,7.0,24.0,1973.0,7.0,24.0,-0.38,100.47399999999999
357070,"Chillan, Nevados de",11991,Confirmed Eruption,1973.0,7.0,16.0,1986.0,7.0,2.0,-36.868,-71.378
290030,Chachadake [Tiatia],18740,Confirmed Eruption,1973.0,7.0,14.0,1973.0,7.0,28.0,44.353,146.252
243102,Curacoa,14775,Confirmed Eruption,1973.0,7.0,11.0,1973.0,7.0,16.0,-15.62,-173.67
244000,Vailulu'u,14801,Confirmed Eruption,1973.0,7.0,10.0,1973.0,7.0,10.0,-14.215,-169.058
290390,Alaid,18886,Uncertain Eruption,1973.0,7.0,2.0,,,,50.861000000000004,155.565
290070,Etorofu-Yakeyama [Grozny Group],18753,Confirmed Eruption,1973.0,5.0,16.0,1973.0,5.0,17.0,45.012,147.871
263340,Raung,16140,Confirmed Eruption,1973.0,5.0,16.0,1973.0,10.0,16.0,-8.119,114.056
351080,Galeras,11370,Uncertain Eruption,1973.0,5.0,16.0,,,,1.22,-77.37
233020,"Fournaise, Piton de la",14364,Confirmed Eruption,1973.0,5.0,10.0,1973.0,9.0,5.0,-21.244,55.708
257060,Epi,13366,Uncertain Eruption,1973.0,5.0,5.0,1973.0,10.0,26.0,-16.68,168.37
257070,Kuwae,15346,Uncertain Eruption,1973.0,5.0,5.0,1973.0,10.0,16.0,-16.829,168.53599999999997
332010,Kilauea,10108,Confirmed Eruption,1973.0,5.0,5.0,1973.0,5.0,5.0,19.421,-155.287
251050,Long Island,14963,Confirmed Eruption,1973.0,4.0,16.0,1974.0,2.0,28.0,-5.358,147.12
264220,Iliboleng,16321,Confirmed Eruption,1973.0,4.0,16.0,1974.0,4.0,16.0,-8.342,123.258
257040,Ambrym,15277,Confirmed Eruption,1973.0,4.0,15.0,1976.0,10.0,14.0,-16.25,168.12
284096,Nishinoshima,18358,Confirmed Eruption,1973.0,4.0,12.0,1974.0,5.0,5.0,27.247,140.874
264010,Batur,16201,Uncertain Eruption,1973.0,3.0,30.0,,,,-8.242,115.375
311320,Akutan,20023,Confirmed Eruption,1973.0,3.0,16.0,1973.0,5.0,16.0,54.13399999999999,-165.986
252010,Langila,14997,Confirmed Eruption,1973.0,2.0,24.0,2000.0,10.0,16.0,-5.525,148.42
342090,Fuego,10726,Confirmed Eruption,1973.0,2.0,23.0,1973.0,3.0,23.0,14.472999999999999,-90.88
241050,Okataina,14524,Confirmed Eruption,1973.0,2.0,22.0,1973.0,2.0,22.0,-38.12,176.5
283110,Asamayama,17804,Confirmed Eruption,1973.0,2.0,1.0,1973.0,5.0,24.0,36.406,138.523
341040,Colima,10468,Uncertain Eruption,1973.0,1.0,30.0,,,,19.514,-103.62
261230,Dempo,15571,Confirmed Eruption,1973.0,1.0,24.0,1973.0,1.0,25.0,-4.016,103.12100000000001
372010,Vestmannaeyjar,12558,Confirmed Eruption,1973.0,1.0,23.0,1973.0,6.0,28.0,63.416000000000004,-20.266
282110,Asosan,17336,Confirmed Eruption,1973.0,1.0,16.0,1975.0,6.0,16.0,32.884,131.10399999999998
290070,Etorofu-Yakeyama [Grozny Group],18752,Confirmed Eruption,1973.0,1.0,16.0,1973.0,1.0,16.0,45.012,147.871
376010,Jan Mayen,12971,Confirmed Eruption,1973.0,1.0,15.0,,,,71.082,-8.155
266030,Soputan,16427,Confirmed Eruption,1973.0,1.0,6.0,1973.0,5.0,27.0,1.112,124.73700000000001
390020,Erebus,13162,Confirmed Eruption,1972.0,12.0,16.0,2020.0,4.0,18.0,-77.53,167.17
241080,Tongariro,14602,Confirmed Eruption,1972.0,11.0,22.0,1974.0,8.0,19.0,-39.157,175.632
342080,Acatenango,10655,Confirmed Eruption,1972.0,11.0,12.0,1972.0,12.0,16.0,14.501,-90.876
255060,Kavachi,15161,Confirmed Eruption,1972.0,10.0,24.0,,,,-8.991,157.97899999999998
241100,Ruapehu,14639,Confirmed Eruption,1972.0,10.0,22.0,1973.0,1.0,10.0,-39.28,175.57
264150,Paluweh,16268,Confirmed Eruption,1972.0,10.0,22.0,1973.0,1.0,16.0,-8.32,121.708
251070,Ritter Island,14973,Confirmed Eruption,1972.0,10.0,9.0,1972.0,10.0,9.0,-5.519,148.115
263250,Merapi,15916,Confirmed Eruption,1972.0,10.0,6.0,1985.0,3.0,16.0,-7.54,110.446
284130,Fukutoku-Oka-no-Ba,17596,Uncertain Eruption,1972.0,10.0,1.0,1972.0,10.0,1.0,24.285,141.481
390030,Deception Island,13196,Uncertain Eruption,1972.0,9.0,29.0,1972.0,9.0,29.0,-63.001000000000005,-60.652
311320,Akutan,20022,Uncertain Eruption,1972.0,9.0,16.0,,,,54.13399999999999,-165.986
233010,Karthala,14202,Confirmed Eruption,1972.0,9.0,8.0,1972.0,10.0,5.0,-11.75,43.38
282050,Kuchinoerabujima,16975,Confirmed Eruption,1972.0,9.0,2.0,1972.0,9.0,2.0,30.443,130.217
358020,Calbuco,12263,Confirmed Eruption,1972.0,8.0,26.0,1972.0,8.0,26.0,-41.33,-72.618
352010,Reventador,11443,Confirmed Eruption,1972.0,7.0,16.0,1972.0,9.0,16.0,-0.077,-77.656
360160,Kick 'em Jenny,12462,Confirmed Eruption,1972.0,7.0,5.0,1972.0,7.0,5.0,12.3,-61.64
333020,Rocard,10304,Confirmed Eruption,1972.0,7.0,4.0,1972.0,7.0,19.0,-17.662,-148.586
255020,Bagana,15138,Confirmed Eruption,1972.0,7.0,2.0,1995.0,7.0,2.0,-6.1370000000000005,155.196
358060,Lautaro,12320,Confirmed Eruption,1972.0,7.0,2.0,,,,-49.019,-73.50399999999999
357070,"Chillan, Nevados de",11990,Uncertain Eruption,1972.0,7.0,2.0,,,,-36.868,-71.378
357080,Antuco,19913,Discredited Eruption,1972.0,7.0,2.0,,,,-37.406,-71.34899999999999
355100,Lascar,11861,Uncertain Eruption,1972.0,7.0,2.0,,,,-23.37,-67.73
355090,Putana,11842,Uncertain Eruption,1972.0,7.0,2.0,,,,-22.557,-67.85300000000001
334070,Galapagos Rift,10347,Confirmed Eruption,1972.0,6.0,29.0,,,,0.792,-86.15
290390,Alaid,18885,Confirmed Eruption,1972.0,6.0,18.0,1972.0,9.0,11.0,50.861000000000004,155.565
262000,Krakatau,15610,Confirmed Eruption,1972.0,6.0,10.0,1973.0,7.0,1.0,-6.102,105.42299999999999
233020,"Fournaise, Piton de la",14363,Confirmed Eruption,1972.0,6.0,9.0,1973.0,1.0,16.0,-21.244,55.708
353010,Fernandina,11667,Confirmed Eruption,1972.0,6.0,4.0,,,,-0.37,-91.55
257060,Epi,13365,Uncertain Eruption,1972.0,5.0,15.0,1972.0,6.0,25.0,-16.68,168.37
290160,Unnamed,18786,Confirmed Eruption,1972.0,4.0,29.0,1972.0,4.0,30.0,46.47,151.28
